Days,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
2021-11-08,104242730.31343013,104091666.34913015,103937460.51914386,103785366.1176154,103646720.50214836,104024323.51045133,103909203.8623636,103795616.2253218,103686071.26324815,103585768.29861416,103850933.7022974,103762676.87710385,103677903.58497664,103597701.8775368,103524309.18815188,103713407.23390631,103645153.69096985,103580950.74506488,103521095.03653425,103466359.45567715,103603094.34112209,103549630.85883938,103500134.07079087,103454451.26869959,103412619.56043658,103512812.47460315,103470212.19321945,103431227.634249,103395454.56081164,103362561.8002019,103437010.897016,103402349.96028489,103370878.26374902,103342057.3704735,103315378.56026712,103371587.71087235,103342711.18321916,103316611.1086908,103292684.74284256,103270346.62121601,103313601.30620643,103288933.74799976,103266680.01934828,103246214.38660859,103226928.19240445,103260987.04106134,103239383.9315455,103219892.57639882,103201888.23566513,103184767.16975695,103212319.62099785,103192953.81193069,103175456.51442957,103159217.44040066,103143651.95356366,103166628.6337035,103148905.17804521,103132859.1476872,103117901.79359585,103103474.08312544,103123261.53533544,103106754.59122355,103091778.02226852,103077767.87536961,103064192.98726319,103081784.64779802,103066191.1040847,103052016.98633337,103038724.12075117,103025809.18173014,103041912.93282372,103027018.4869994,103013461.54075031,103000729.36441922,102988345.23904616
2021-11-09,104127874.6595589,103974442.29298636,103817547.78371468,103662310.716688,103520184.21523513,103905541.27597503,103788354.51512472,103672521.72033182,103560516.10596266,103457615.51737763,103728716.67405882,103638701.81258033,103552091.58054951,103469974.19934168,103394643.88320014,103588327.5341962,103518614.98113485,103452936.95918354,103391602.19987833,103335424.37088719,103475711.04927768,103421060.69381009,103370397.48856801,103323582.38562967,103280681.12500742,103383620.77061766,103340069.94310623,103300174.40443738,103263541.54074156,103229859.81922807,103306423.49163613,103271010.52739412,103238834.68881163,103209366.29414612,103182109.7820026,103239935.224091,103210469.63850258,103183830.39175436,103159420.82250088,103136664.04109098,103181141.59822415,103156016.6788292,103133354.00185421,103112531.73549435,103092946.59108144,103127917.48461583,103105962.2983202,103086164.06673104,103067900.27534558,103050570.32385853,103078789.22471806,103059154.88325366,103041430.31844872,103025006.21924941,103009299.54247206,103032748.692812,103014822.64763726,102998611.20794345,102983525.68855625,102969007.57907835,102989114.42848542,102972456.73694561,102957362.67192696,102943267.683791,102929640.39117625,102947430.84413011,102931727.17480756,102917472.55885394,102904127.75254484,102891188.70217004,102907396.44874883,102892423.60911566,102878814.63628414,102866055.39433557,102853668.08735886
2021-11-10,104012382.4754873,103856625.87565494,103697104.74988255,103538796.41698252,103393248.1837807,103786150.34601253,103666939.06185456,103548913.58090988,103434503.44729097,103329052.70998304,103605918.08236347,103514182.44378303,103425777.95437352,103341788.66019267,103264558.18334493,103462689.16289361,103391548.63263288,103324429.6086732,103261649.90141602,103204059.30497183,103347787.21810922,103291975.11979415,103240172.44928762,103192251.71888915,103148304.20549308,103253902.4630765,103209421.06802921,103168635.7681129,103131164.0955888,103096711.98932698,103175320.04531138,103139170.71351846,103106307.39671463,103076208.12330943,103048388.8987593,103107774.67656969,103077732.15452644,103050566.8091445,103025687.32241373,103002524.16049196,103048179.9019511,103022606.88690022,102999545.52174602,102978377.35722047,102958503.50460088,102994350.65148696,102972050.37507467,102951953.33446181,102933438.88383377,102915908.76676132,102944765.331659,102924867.6435033,102906922.17906728,102890320.36977491,102874480.09370962,102898378.430197,102880253.57017942,102863881.77818269,102848674.29196408,102834072.54199712,102854479.81107262,102837674.05003831,102822466.5403974,102808292.0681534,102794618.52039751,102812592.14803894,102796780.18495524,102782448.35407823,102769056.33211467,102756098.87615335,102772397.61274856,102757347.56306866,102743689.26219977,102730907.20554541,102718522.1005769
2021-11-11,103895251.2169435,103737199.58705911,103575086.48701064,103413741.28769702,103264792.25771631,103665091.89050837,103543889.59709568,103423706.30174574,103306924.27150594,103198947.60948263,103481431.18995878,103388009.19577017,103297844.82387736,103212015.75954948,103132912.13506885,103335348.99960597,103262814.98801067,103194289.1700936,103130097.05384362,103071123.11025031,103218155.79621118,103161216.4532822,103108308.6772759,103059315.55287388,103014353.0579094,103122478.26567887,103077100.78632812,103035460.27717766,102997183.59054841,102961993.53869693,103042518.9829458,103005667.60884112,102972151.36085029,102941455.19741198,102913106.16820613,102973929.99345882,102943344.44953781,102915687.22350414,102890371.55599998,102866834.75769633,102913551.27047196,102887563.36380681,102864136.84401652,102842655.83808367,102822525.3360123,102859136.41588756,102836523.2503699,102816159.92398971,102797426.83024146,102779727.52195442,102809114.72643481,102788984.6383645,102770849.52142291,102754100.70176905,102738156.43366033,102762402.37832047,102744108.20150279,102727605.8320458,102712305.57094896,102697648.23843034,102718259.87609941,102701333.95978701,102686041.1791248,102671814.79022802,102658121.39554362,102676187.68110543,102660293.67429444,102645911.13051443,102632497.78059386,102619546.64045563,102635851.32489987,102620748.61722723,102607065.7962443,102594285.12546645,102581925.26702446
2021-11-12,103779222.37295012,103618828.31825402,103454092.78495097,103289683.55895089,103137282.27336402,103545122.48750727,103421877.6752374,103299492.95337678,103180294.60058011,103069732.78342707,103357989.59885038,103262825.14044449,103170849.00120398,103083127.03835855,103002088.51284097,103208987.91269428,103135001.56210381,103065013.27209722,102999352.8211445,102938935.25037633,103089423.55727117,103031297.66267551,102977228.73941338,102927108.2599861,102881074.45507655,102991866.91458009,102945535.53931786,102902985.74888407,102863852.27628252,102827873.21937734,102910443.11281207,102872834.76432,102838614.92462759,102807274.48886266,102778350.4219164,102840724.84301972,102809545.09463845,102781349.53919992,102755555.25187355,102731605.51190928,102779480.4827314,102753030.72689378,102729197.18623833,102707366.00495565,102686945.32138166,102724403.37530714,102701434.78730024,102680767.98854245,102661783.95614037,102643887.40972129,102673874.19069229,102653473.60967661,102635116.26271738,102618192.98122463,102602121.80933942,102626770.90873124,102608273.66269384,102591612.57834691,102576196.67388642,102561465.61104426,102582324.56526375,102565248.9119411,102549846.93933429,102535550.05678406,102521823.06121199,102540013.16751863,102524011.49617735,102509558.2844822,102496109.02050614,102483154.4789026,102499485.29166175,102484308.0363637,102470584.44568165,102457794.26839462,102445453.63778955
2021-11-13,103659422.40843236,103496756.68528643,103329468.10084112,103162060.04316296,103006259.63600904,103421342.92169063,103296132.71000195,103171620.82845159,103050075.23473702,102936988.77463871,103230720.24433455,103133892.09305872,103040180.08543986,102950636.55478352,102867728.48768103,103078799.19556028,103003439.20667046,102932064.81712326,102865008.74932665,102803215.99836573,102956879.29018956,102897644.82260022,102842491.03654575,102791316.59529492,102744281.6078479,102857472.38889089,102810263.99672636,102766880.64422178,102726963.7393026,102690266.30057845,102774623.73506193,102736333.83486518,102701485.058615,102669572.96345128,102640143.98803993,102703824.15428779,102672123.7940397,102643463.0011411,102617261.32624602,102592967.47729994,102641768.04681967,102614927.83806199,102590758.34645328,102568646.29602763,102548002.33936542,102586086.3842169,102562831.24469152,102541929.63097534,102522761.60244487,102504732.33036049,102535109.4278675,102514504.42700887,102495990.78490914,102478957.28897794,102462820.99170288,102487675.51915354,102469038.27044702,102452281.45424542,102436811.22368973,102422065.24761635,102442985.09893939,102425819.62320538,102410368.3348712,102396059.19398683,102382354.31613487,102400492.87101308,102384440.21030973,102369973.00987677,102356542.9026593,102343637.51422289,102359829.8402453,102344631.43590213,102330920.52171457,102318172.71778077,102305900.69629268
2021-11-14,103540919.16514504,103375972.22286591,103206140.28802586,103035749.98657829,102876546.73054062,103298883.89446308,103171691.46296147,103045045.56786436,102921147.50070167,102805518.77277392,103104765.51676135,103006249.25925307,102910782.9783588,102819400.00945993,102734597.49456787,102949896.30504474,102873132.71441355,102800347.01965511,102731871.29266296,102668676.12350778,102825577.42348488,102765201.40737166,102708934.49677283,102656680.11696,102608617.52612787,102724269.17948584,102676149.96923329,102631904.36170574,102591178.71367598,102553739.077413,102639941.91224049,102600937.43235904,102565432.27894111,102532925.36461526,102502971.15892561,102568007.78155877,102535755.60260423,102506604.37507774,102479975.07059273,102455320.62397124,102505089.08636008,102477829.6584081,102453301.7827374,102430891.86317617,102410012.00106034,102448755.41132051,102425187.7113317,102404031.83158979,102384666.11169927,102366495.19076607,102397287.03179513,102376454.47525887,102357768.10075752,102340613.91484155,102324407.04736523,102349482.73559834,102330685.21004607,102313819.16069837,102298287.18466105,102283524.06412692,102304512.26056276,102287239.46157943,102271728.15345581,102257402.19027632,102243720.1411512,102261806.7955947,102245688.2859719,102231199.0205064,102217786.14752567,102204933.30205023,102220979.51339068,102205747.58716717,102192043.719089,102179338.79374439,102167141.20148697
2021-11-15,103419403.22211556,103252110.909931,103079678.58288252,102906247.0886901,102743561.39108337,103173307.26410393,103044079.02108353,102915247.38402288,102788940.79582292,102670700.73513114,102975580.63979052,102875329.0747327,102778061.82331753,102684789.1881464,102598034.38277607,102817648.14964247,102739439.37918457,102665201.68026324,102595263.78813942,102530619.8816905,102690818.35104413,102629265.12440567,102571851.23654756,102518482.93472125,102469357.50949118,102587504.16960374,102538444.7041302,102493310.15648991,102451750.260139,102413543.32474263,102501603.26772104,102461861.00711785,102425679.78697872,102392560.45895518,102362064.84372433,102428449.82775459,102395628.58084342,102365973.72333117,102338906.27860188,102313882.72465843,102364593.75171064,102336903.32521516,102312009.69470848,102289297.57221983,102268179.7854199,102307542.41703969,102283655.26870808,102262242.85605364,102242680.40608087,102224371.25826252,102255525.07925728,102234462.370786,102215605.4012941,102198335.97858115,102182066.50203425,102207299.91051975,102188343.22910714,102171373.84789902,102155789.36771977,102141020.8438655,102162004.95231661,102144629.1442403,102129066.91589436,102114736.557785,102101092.22780101,102119046.99631059,102102869.681375,102088370.16039413,102074989.62736954,102062206.8442912,102078020.62253667,102062764.54523766,102049081.82707308,102036437.14004076,102024333.69779049
2021-11-16,103294457.67570533,103124845.48485254,102949854.92781785,102773435.4452117,102607314.18368435,103044272.39986378,102913041.80718791,102782068.19191691,102653402.00257054,102532594.69319777,102842917.06605741,102740965.57055375,102641939.52501264,102546822.07405919,102458156.394145,102681904.69375277,102602285.53214493,102526635.65071902,102455277.19115575,102389223.89680868,102552549.9443119,102489852.86522421,102431329.56721331,102376886.47392598,102326736.02706322,102447218.06510864,102397250.10094507,102351262.2304222,102308905.32381257,102269967.71225329,102359733.89526808,102319284.06454057,102282460.72821046,102248764.70530842,102217763.31029786,102285353.41576365,102251991.87510368,102221865.88487285,102194394.7309754,102169036.81016396,102220553.8324574,102192459.85360785,102167231.66548982,102144250.6290668,102122928.82516176,102162779.99454889,102138599.61193223,102116960.6769207,102097233.74246457,102078819.47912006,102110209.83875251,102088942.0453691,102069943.39491387,102052590.01255862,102036290.27328351,102061560.66756758,102042468.82823706,102025424.01006098,102009817.39806376,101995075.08407748,102015938.62356056,101998482.80861622,101982896.60609552,101968591.37872401,101955015.68216747,101972725.9469222,101956511.90314409,101942028.18963383,101928708.73068842,101916026.26175523,101931498.51185453,101916239.50103876,101902603.17493077,101890046.72150184,101878067.05594596
2021-11-17,103170443.25792052,102998490.72369038,102820938.89151311,102641535.142327,102471961.51998065,102916187.51421043,102782927.85319807,102649793.07535048,102518748.38418446,102395341.6379861,102711187.36778927,102607502.22272241,102506687.09526832,102409693.42704086,102319077.48259766,102547052.2118504,102465984.00383742,102388885.60962397,102316069.88125223,102248566.58213127,102415112.84440449,102351231.10534763,102291560.14372379,102236005.01268934,102184791.42819597,102307695.46520591,102256778.50486961,102209900.05840886,102166711.25494984,102127009.40158245,102218558.34261794,102177362.55942053,102139862.71268249,102105559.07957931,102074023.83083855,102142883.28373379,102108946.33839445,102078318.72820029,102050417.68393941,102024703.07751396,102077077.12009153,102048548.38765976,102022959.54828927,101999688.38551728,101978145.87632146,102018523.31881249,101994022.67806412,101972135.643287,101952227.90343909,101933697.1369112,101965348.88967335,101943853.18629223,101924695.69383839,101907246.67249809,101890910.1581733,101916230.20195669,101896984.44619577,101879851.21943332,101864215.1017901,101849496.90432578,101870241.17899325,101852690.44410317,101837071.19285358,101822787.65794256,101809282.46858715,101826739.05893977,101810476.95166306,101796003.5490267,101782745.28806502,101770168.5456128,101785280.50723848,101770010.52154416,101756418.34645319,101743953.45305224,101732106.118779
2021-11-18,103040441.31763959,102866229.64186548,102686206.6878772,102503917.8790038,102330993.19157054,102782086.74679454,102646891.10380536,102511694.55351827,102378375.37583883,102252473.37568319,102573447.37232932,102468125.76716395,102365623.21780308,102266857.49317242,102174394.97413956,102406218.5545637,102323798.51201738,102245352.14947954,102171181.11031607,102102329.03591712,102271740.16170534,102206768.8165584,102146047.8807622,102089479.20291054,102037300.07468563,102162294.15059197,102110519.85956487,102062844.69354032,102018918.26864338,101978545.40170097,102071568.16378038,102029713.9687707,101991627.04247285,101956805.3914439,101924824.69923414,101994666.6121561,101960237.22664498,101929192.638631,101900946.3302334,101874958.37342507,101927923.42381611,101899038.06242715,101873168.2218206,101849686.4493934,101828001.38560802,101868658.7553041,101843911.01420148,101821850.45631927,101801836.28574169,101783261.98661755,101814947.27542612,101793291.83089489,101774045.01464823,101756569.6426082,101740264.2350473,101765423.43435615,101746087.001111,101728929.91523103,101713328.61753568,101698697.48526528,101719128.2953789,101701541.07023804,101685948.49713048,101671746.1915259,101658369.72587831,101675393.72338247,101659137.33889481,101644729.3381473,101631587.23220049,101619169.9313364,101633757.00804542,101618525.38762827,101605028.0327735,101592705.30785279,101581039.7666729
2021-11-19,102907229.74383448,102730660.99174936,102548085.85848597,102362839.87766723,102186478.70139234,102644682.73742066,102507465.93608983,102370131.1204188,102234463.6607482,102105983.95432515,102432297.37929575,102325261.21216393,102220998.22706285,102120388.49711032,102026002.58392759,102261858.6177414,102178014.05582166,102098150.99368128,102022557.29130796,101952287.26754841,102124721.20753035,102058592.98516144,101996758.74432877,101939115.48101236,101885910.24625589,102013128.04158875,101960434.95361274,101911905.92830378,101867187.96580365,101826092.27360111,101920699.7429969,101878131.75183916,101839407.13555738,101804020.82918268,101771551.25867659,101842465.40815502,101807494.31727502,101775988.63616937,101747357.45634277,101721060.45259076,101774686.99753018,101745401.68671687,101719212.94478434,101695487.52002963,101673631.20502073,101714621.54317635,101689589.00922887,101667322.82750863,101647175.19038655,101628534.91946584,101660291.117636,101638443.47340676,101619080.55834864,101601557.23133202,101585266.05114454,101610287.7645643,101590833.00586897,101573630.12914462,101558046.92635,101543490.90774088,101563619.09807417,101545972.1235417,101530388.67672153,101516255.2445894,101502999.91783081,101519590.9950017,101503321.06071009,101488964.8593099,101475930.46096522,101463668.89048044,101477720.77036957,101462511.85541536,101449099.27528775,101436913.76855934,101425429.7515946
